词1,词2,NPMI值,PMI值,共现文档数,词1文档频次,词2文档频次,词1概率,词2概率,联合概率
夜雨,蹉跎,0.123165,1.177297,1,45,97,0.003176,0.006847,0.000071
夜雨,春来,0.123165,1.177297,1,45,97,0.003176,0.006847,0.000071
至今,花间,0.123165,1.177297,1,97,45,0.006847,0.003176,0.000071
夜雨,至今,0.123165,1.177297,1,45,97,0.003176,0.006847,0.000071
年少,氛氲,0.123165,1.177297,1,97,45,0.006847,0.003176,0.000071
万事,孤城,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
芙蓉,青楼,0.123141,1.177068,1,118,37,0.008329,0.002612,0.000071
家贫,文字,0.123141,1.177068,1,59,74,0.004165,0.005223,0.000071
万事,劝君,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
今来,松柏,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
朱门,闭门,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
吟诗,朱门,0.123141,1.177068,1,59,74,0.004165,0.005223,0.000071
九衢,芙蓉,0.123141,1.177068,1,37,118,0.002612,0.008329,0.000071
家贫,朱门,0.123141,1.177068,1,59,74,0.004165,0.005223,0.000071
文字,松柏,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
劝君,文字,0.123141,1.177068,1,59,74,0.004165,0.005223,0.000071
万事,相看,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
吟诗,文字,0.123141,1.177068,1,59,74,0.004165,0.005223,0.000071
孤城,文字,0.123141,1.177068,1,59,74,0.004165,0.005223,0.000071
姓名,文字,0.123141,1.177068,1,59,74,0.004165,0.005223,0.000071
朝朝,草堂,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
万事,吟诗,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
同心,朱门,0.123141,1.177068,1,59,74,0.004165,0.005223,0.000071
朱门,松柏,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
朱门,生死,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
今来,心期,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
今来,吟诗,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
心期,朱门,0.123141,1.177068,1,59,74,0.004165,0.005223,0.000071
万事,心期,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
今来,湖上,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
朱门,来往,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
文字,湖上,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
吟诗,朝朝,0.123141,1.177068,1,59,74,0.004165,0.005223,0.000071
万事,姓名,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
文字,来往,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
今来,来往,0.123141,1.177068,1,74,59,0.005223,0.004165,0.000071
劝君,朱门,0.123141,1.177068,1,59,74,0.004165,0.005223,0.000071
劝君,朝朝,0.123141,1.177068,1,59,74,0.004165,0.005223,0.000071
姓名,朱门,0.123141,1.177068,1,59,74,0.004165,0.005223,0.000071
回首,潺湲,0.123106,1.091403,2,151,63,0.010659,0.004447,0.000141
回首,送客,0.123106,1.091403,2,151,63,0.010659,0.004447,0.000141
日夕,长安,0.123105,1.041477,3,60,250,0.004235,0.017647,0.000212
丈夫,长安,0.123105,1.041477,3,60,250,0.004235,0.017647,0.000212
花时,长安,0.123105,1.041477,3,60,250,0.004235,0.017647,0.000212
梦中,洞庭,0.123095,1.091298,2,71,134,0.005012,0.009459,0.000141
千年,是非,0.123095,1.091298,2,134,71,0.009459,0.005012,0.000141
是非,洞庭,0.123095,1.091298,2,71,134,0.005012,0.009459,0.000141
东南,千年,0.123095,1.091298,2,71,134,0.005012,0.009459,0.000141
孤云,潇湘,0.123093,1.176610,1,56,78,0.003953,0.005506,0.000071
人生,路长,0.123093,1.176610,1,112,39,0.007906,0.002753,0.000071
昨夜,游人,0.123093,1.176610,1,78,56,0.005506,0.003953,0.000071
伤心,百花,0.123093,1.176610,1,78,56,0.005506,0.003953,0.000071
人生,未央,0.123093,1.176610,1,112,39,0.007906,0.002753,0.000071
孤云,迢递,0.123093,1.176610,1,56,78,0.003953,0.005506,0.000071
云雨,百花,0.123093,1.176610,1,78,56,0.005506,0.003953,0.000071
人生,水声,0.123093,1.176610,1,112,39,0.007906,0.002753,0.000071
花满,须臾,0.123093,1.176610,1,56,78,0.003953,0.005506,0.000071
人生,夫子,0.123093,1.176610,1,112,39,0.007906,0.002753,0.000071
花满,迢递,0.123093,1.176610,1,56,78,0.003953,0.005506,0.000071
人生,巫峡,0.123093,1.176610,1,112,39,0.007906,0.002753,0.000071
汉宫,江南,0.123093,1.176610,1,28,156,0.001976,0.011012,0.000071
富贵,百花,0.123093,1.176610,1,78,56,0.005506,0.003953,0.000071
花下,须臾,0.123093,1.176610,1,56,78,0.003953,0.005506,0.000071
伤心,欢娱,0.123093,1.176610,1,78,56,0.005506,0.003953,0.000071
人生,还家,0.123093,1.176610,1,112,39,0.007906,0.002753,0.000071
孤云,昨夜,0.123093,1.176610,1,56,78,0.003953,0.005506,0.000071
夜深,宁知,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
才子,桃源,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
长江,风流,0.123093,1.176610,1,42,104,0.002965,0.007341,0.000071
不归,独行,0.123093,1.176610,1,84,52,0.005929,0.003671,0.000071
苍苔,风流,0.123093,1.176610,1,42,104,0.002965,0.007341,0.000071
风动,风流,0.123093,1.176610,1,42,104,0.002965,0.007341,0.000071
才子,王孙,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
不归,杏花,0.123093,1.176610,1,84,52,0.005929,0.003671,0.000071
才子,高树,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
明朝,苍苔,0.123093,1.176610,1,104,42,0.007341,0.002965,0.000071
明朝,风动,0.123093,1.176610,1,104,42,0.007341,0.002965,0.000071
头白,笙歌,0.123093,1.176610,1,52,84,0.003671,0.005929,0.000071
他人,笙歌,0.123093,1.176610,1,52,84,0.003671,0.005929,0.000071
他人,往来,0.123093,1.176610,1,52,84,0.003671,0.005929,0.000071
春色,水清,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
新月,春色,0.123093,1.176610,1,48,91,0.003388,0.006423,0.000071
所以,风流,0.123093,1.176610,1,42,104,0.002965,0.007341,0.000071
始知,楚水,0.123093,1.176610,1,84,52,0.005929,0.003671,0.000071
先生,可惜,0.123093,1.176610,1,84,52,0.005929,0.003671,0.000071
夜深,水清,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
先生,头白,0.123093,1.176610,1,84,52,0.005929,0.003671,0.000071
先生,自古,0.123093,1.176610,1,84,52,0.005929,0.003671,0.000071
夜深,清净,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
佳人,始知,0.123093,1.176610,1,52,84,0.003671,0.005929,0.000071
可惜,往来,0.123093,1.176610,1,52,84,0.003671,0.005929,0.000071
所以,林下,0.123093,1.176610,1,42,104,0.002965,0.007341,0.000071
夜深,新月,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
所以,明朝,0.123093,1.176610,1,42,104,0.002965,0.007341,0.000071
明时,风流,0.123093,1.176610,1,42,104,0.002965,0.007341,0.000071
头白,落花,0.123093,1.176610,1,52,84,0.003671,0.005929,0.000071
夜深,梧桐,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
他人,始知,0.123093,1.176610,1,52,84,0.003671,0.005929,0.000071
可惜,笙歌,0.123093,1.176610,1,52,84,0.003671,0.005929,0.000071
不归,世上,0.123093,1.176610,1,84,52,0.005929,0.003671,0.000071
先生,花前,0.123093,1.176610,1,84,52,0.005929,0.003671,0.000071
可惜,落花,0.123093,1.176610,1,52,84,0.003671,0.005929,0.000071
他人,先生,0.123093,1.176610,1,52,84,0.003671,0.005929,0.000071
林下,苦辛,0.123093,1.176610,1,104,42,0.007341,0.002965,0.000071
往来,独行,0.123093,1.176610,1,84,52,0.005929,0.003671,0.000071
夜深,行客,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
才子,清净,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
林下,自怜,0.123093,1.176610,1,104,42,0.007341,0.002965,0.000071
春色,行客,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
往来,消息,0.123093,1.176610,1,84,52,0.005929,0.003671,0.000071
不归,莲花,0.123093,1.176610,1,84,52,0.005929,0.003671,0.000071
世上,往来,0.123093,1.176610,1,52,84,0.003671,0.005929,0.000071
才子,水清,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
世上,始知,0.123093,1.176610,1,52,84,0.003671,0.005929,0.000071
春色,逢人,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
夜深,逢人,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
春色,青松,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
春色,桃源,0.123093,1.176610,1,91,48,0.006423,0.003388,0.000071
世上,落花,0.123093,1.176610,1,52,84,0.003671,0.005929,0.000071
人家,明月,0.123076,1.005821,4,86,241,0.006070,0.017011,0.000282
明月,相随,0.123076,1.005821,4,241,86,0.017011,0.006070,0.000282
太守,明月,0.123076,1.005821,4,86,241,0.006070,0.017011,0.000282
日月,白发,0.123075,0.955912,6,152,215,0.010729,0.015176,0.000424
楚水,殷勤,0.123071,1.091088,2,52,183,0.003671,0.012917,0.000141
凄凉,江南,0.123071,1.091088,2,61,156,0.004306,0.011012,0.000141
他人,殷勤,0.123071,1.091088,2,52,183,0.003671,0.012917,0.000141
江南,等闲,0.123071,1.091088,2,156,61,0.011012,0.004306,0.000141
可惜,殷勤,0.123071,1.091088,2,52,183,0.003671,0.012917,0.000141
凄凉,少年,0.123058,1.041077,3,61,246,0.004306,0.017364,0.000212
桃李,歌声,0.123046,1.176152,1,115,38,0.008117,0.002682,0.000071
桃花,清秋,0.123046,1.176152,1,115,38,0.008117,0.002682,0.000071
桃花,牡丹,0.123046,1.176152,1,115,38,0.008117,0.002682,0.000071
人世,桃李,0.123046,1.176152,1,38,115,0.002682,0.008117,0.000071
桃李,鹧鸪,0.123046,1.176152,1,115,38,0.008117,0.002682,0.000071
出入,桃花,0.123046,1.176152,1,38,115,0.002682,0.008117,0.000071
故乡,秋日,0.123046,1.176152,1,95,46,0.006706,0.003247,0.000071
故乡,辛苦,0.123046,1.176152,1,95,46,0.006706,0.003247,0.000071
故乡,近来,0.123046,1.176152,1,95,46,0.006706,0.003247,0.000071
两相,故乡,0.123046,1.176152,1,46,95,0.003247,0.006706,0.000071
往事,故乡,0.123046,1.176152,1,46,95,0.003247,0.006706,0.000071
故乡,相访,0.123046,1.176152,1,95,46,0.006706,0.003247,0.000071
临水,相访,0.123046,1.176152,1,95,46,0.006706,0.003247,0.000071
临水,功成,0.123046,1.176152,1,95,46,0.006706,0.003247,0.000071
人生,千年,0.123042,1.040944,3,112,134,0.007906,0.009459,0.000212
白雪,芳草,0.123023,1.090668,2,68,140,0.004800,0.009882,0.000141
深处,芳草,0.123023,1.090668,2,68,140,0.004800,0.009882,0.000141
芳草,谢公,0.123023,1.090668,2,140,68,0.009882,0.004800,0.000141
风吹,风飘,0.123023,1.090668,2,272,35,0.019200,0.002471,0.000141
无力,风吹,0.123023,1.090668,2,35,272,0.002471,0.019200,0.000141
单于,春草,0.123022,1.175924,1,31,141,0.002188,0.009953,0.000071
春草,钓鱼,0.123022,1.175924,1,141,31,0.009953,0.002188,0.000071
千秋,春草,0.123022,1.175924,1,31,141,0.002188,0.009953,0.000071
双阙,春草,0.123022,1.175924,1,31,141,0.002188,0.009953,0.000071
单于,花落,0.123022,1.175924,1,31,141,0.002188,0.009953,0.000071
北阙,春草,0.123022,1.175924,1,31,141,0.002188,0.009953,0.000071
春草,空馀,0.123022,1.175924,1,141,31,0.009953,0.002188,0.000071
白蘋,美人,0.123022,1.175924,1,47,93,0.003318,0.006565,0.000071
云间,美人,0.123022,1.175924,1,47,93,0.003318,0.006565,0.000071
年华,衣裳,0.123022,1.175924,1,47,93,0.003318,0.006565,0.000071
满地,衣裳,0.123022,1.175924,1,47,93,0.003318,0.006565,0.000071
八月,衣裳,0.123022,1.175924,1,47,93,0.003318,0.006565,0.000071
望乡,美人,0.123022,1.175924,1,47,93,0.003318,0.006565,0.000071
宫中,衣裳,0.123022,1.175924,1,47,93,0.003318,0.006565,0.000071
惆怅,愁人,0.123017,1.005338,4,288,72,0.020329,0.005082,0.000282
惆怅,故山,0.123017,1.005338,4,288,72,0.020329,0.005082,0.000282
城中,秋风,0.123017,1.005338,4,72,288,0.005082,0.020329,0.000282
孤舟,萧萧,0.123011,1.040678,3,108,139,0.007623,0.009812,0.000212
南山,相识,0.123000,1.090458,2,138,69,0.009741,0.004870,0.000141
天下,秋月,0.123000,1.090458,2,138,69,0.009741,0.004870,0.000141
天下,寒食,0.123000,1.090458,2,138,69,0.009741,0.004870,0.000141
千里,氛氲,0.122964,1.004904,4,461,45,0.032540,0.003176,0.000282
花发,陌上,0.122950,1.175237,1,81,54,0.005718,0.003812,0.000071
有情,白露,0.122950,1.175237,1,54,81,0.003812,0.005718,0.000071
千载,青苔,0.122950,1.175237,1,81,54,0.005718,0.003812,0.000071
尘埃,百里,0.122950,1.175237,1,81,54,0.005718,0.003812,0.000071
多病,花发,0.122950,1.175237,1,54,81,0.003812,0.005718,0.000071
去年,陌上,0.122950,1.175237,1,81,54,0.005718,0.003812,0.000071
去年,春水,0.122950,1.175237,1,81,54,0.005718,0.003812,0.000071
心事,白露,0.122950,1.175237,1,54,81,0.003812,0.005718,0.000071
千载,百里,0.122950,1.175237,1,81,54,0.005718,0.003812,0.000071
去年,有情,0.122950,1.175237,1,81,54,0.005718,0.003812,0.000071
去年,心事,0.122950,1.175237,1,81,54,0.005718,0.003812,0.000071
归路,百里,0.122950,1.175237,1,81,54,0.005718,0.003812,0.000071
多病,归路,0.122950,1.175237,1,54,81,0.003812,0.005718,0.000071
白露,青苔,0.122950,1.175237,1,81,54,0.005718,0.003812,0.000071
白云,高台,0.122893,1.089513,2,353,27,0.024917,0.001906,0.000141
物外,白云,0.122893,1.089513,2,27,353,0.001906,0.024917,0.000141
天涯,江湖,0.122834,1.088988,2,149,64,0.010517,0.004518,0.000141
回头,天涯,0.122834,1.088988,2,64,149,0.004518,0.010517,0.000141
回首,晚来,0.122830,1.174095,1,151,29,0.010659,0.002047,0.000071
东海,回首,0.122830,1.174095,1,29,151,0.002047,0.010659,0.000071
古今,年年,0.122822,1.088884,2,51,187,0.003600,0.013200,0.000141
山河,年年,0.122822,1.088884,2,51,187,0.003600,0.013200,0.000141
山头,年年,0.122822,1.088884,2,51,187,0.003600,0.013200,0.000141
远近,零落,0.122806,1.173867,1,60,73,0.004235,0.005153,0.000071
天子,路岐,0.122806,1.173867,1,146,30,0.010306,0.002118,0.000071
九重,零落,0.122806,1.173867,1,60,73,0.004235,0.005153,0.000071
古木,零落,0.122806,1.173867,1,60,73,0.004235,0.005153,0.000071
丈夫,零落,0.122806,1.173867,1,60,73,0.004235,0.005153,0.000071
世间,车马,0.122806,1.038947,3,103,146,0.007270,0.010306,0.000212
世间,门前,0.122806,1.038947,3,103,146,0.007270,0.010306,0.000212
人间,芙蓉,0.122794,0.934803,7,330,118,0.023294,0.008329,0.000494
憔悴,江水,0.122787,1.088569,2,90,106,0.006353,0.007482,0.000141
主人,阙下,0.122787,1.088569,2,212,45,0.014964,0.003176,0.000141
主人,草绿,0.122787,1.088569,2,212,45,0.014964,0.003176,0.000141
主人,多情,0.122787,1.088569,2,212,45,0.014964,0.003176,0.000141
主人,得意,0.122787,1.088569,2,212,45,0.014964,0.003176,0.000141
月中,茫茫,0.122787,1.088569,2,90,106,0.006353,0.007482,0.000141
南山,文章,0.122775,1.038681,3,138,109,0.009741,0.007694,0.000212
天涯,山川,0.122720,1.038216,3,149,101,0.010517,0.007129,0.000212
十年,文章,0.122717,0.975502,5,245,109,0.017294,0.007694,0.000353
朝朝,终日,0.122716,1.087940,2,74,129,0.005223,0.009106,0.000141
今来,终日,0.122716,1.087940,2,74,129,0.005223,0.009106,0.000141
朝朝,花开,0.122716,1.087940,2,74,129,0.005223,0.009106,0.000141
归去,文字,0.122716,1.087940,2,129,74,0.009106,0.005223,0.000141
朱门,风雨,0.122716,1.087940,2,74,129,0.005223,0.009106,0.000141
朝朝,风雨,0.122716,1.087940,2,74,129,0.005223,0.009106,0.000141
江城,白发,0.122712,1.038150,3,70,215,0.004941,0.015176,0.000212
世人,白发,0.122712,1.038150,3,70,215,0.004941,0.015176,0.000212
主人,怅望,0.122696,1.038017,3,212,71,0.014964,0.005012,0.000212
江水,相思,0.122684,0.975240,5,106,252,0.007482,0.017788,0.000353
人家,他日,0.122663,1.172498,1,86,51,0.006070,0.003600,0.000071
花开,蛟龙,0.122663,1.172498,1,129,34,0.009106,0.002400,0.000071
渭水,终日,0.122663,1.172498,1,34,129,0.002400,0.009106,0.000071
细雨,风雨,0.122663,1.172498,1,34,129,0.002400,0.009106,0.000071
日落,风雨,0.122663,1.172498,1,34,129,0.002400,0.009106,0.000071
细雨,终日,0.122663,1.172498,1,34,129,0.002400,0.009106,0.000071
山头,眼前,0.122663,1.172498,1,51,86,0.003600,0.006070,0.000071
人家,寒山,0.122663,1.172498,1,86,51,0.006070,0.003600,0.000071
含情,风雨,0.122663,1.172498,1,34,129,0.002400,0.009106,0.000071
九天,花开,0.122663,1.172498,1,34,129,0.002400,0.009106,0.000071
山河,经过,0.122663,1.172498,1,51,86,0.003600,0.006070,0.000071
路傍,风雨,0.122663,1.172498,1,34,129,0.002400,0.009106,0.000071
终日,苍生,0.122663,1.172498,1,129,34,0.009106,0.002400,0.000071
苍生,风雨,0.122663,1.172498,1,34,129,0.002400,0.009106,0.000071
万物,眼前,0.122663,1.172498,1,51,86,0.003600,0.006070,0.000071
终日,路傍,0.122663,1.172498,1,129,34,0.009106,0.002400,0.000071
归去,路傍,0.122663,1.172498,1,129,34,0.009106,0.002400,0.000071
含情,花开,0.122663,1.172498,1,34,129,0.002400,0.009106,0.000071
弟子,花开,0.122663,1.172498,1,34,129,0.002400,0.009106,0.000071
万物,相随,0.122663,1.172498,1,51,86,0.003600,0.006070,0.000071
山头,相随,0.122663,1.172498,1,51,86,0.003600,0.006070,0.000071
古今,眼前,0.122663,1.172498,1,51,86,0.003600,0.006070,0.000071
归去,楼前,0.122663,1.172498,1,129,34,0.009106,0.002400,0.000071
归去,蛟龙,0.122663,1.172498,1,129,34,0.009106,0.002400,0.000071
汉水,风景,0.122639,1.172270,1,41,107,0.002894,0.007553,0.000071
自言,风景,0.122639,1.172270,1,41,107,0.002894,0.007553,0.000071
台上,风景,0.122639,1.172270,1,41,107,0.002894,0.007553,0.000071
十年,还家,0.122610,1.086998,2,245,39,0.017294,0.002753,0.000141
将军,才子,0.122610,1.086998,2,105,91,0.007412,0.006423,0.000141
到处,十年,0.122610,1.086998,2,39,245,0.002753,0.017294,0.000141
十年,霓裳,0.122610,1.086998,2,245,39,0.017294,0.002753,0.000141
十年,巫峡,0.122610,1.086998,2,245,39,0.017294,0.002753,0.000141
游人,青山,0.122602,1.037220,3,56,269,0.003953,0.018988,0.000212
南北,春光,0.122592,1.171814,1,77,57,0.005435,0.004023,0.000071
南北,蛾眉,0.122592,1.171814,1,77,57,0.005435,0.004023,0.000071
南北,无情,0.122592,1.171814,1,77,57,0.005435,0.004023,0.000071
南北,玲珑,0.122592,1.171814,1,77,57,0.005435,0.004023,0.000071
南北,读书,0.122592,1.171814,1,77,57,0.005435,0.004023,0.000071
南北,风烟,0.122592,1.171814,1,77,57,0.005435,0.004023,0.000071
南北,摇落,0.122592,1.171814,1,77,57,0.005435,0.004023,0.000071
白日,行人,0.122583,0.916829,8,230,197,0.016235,0.013906,0.000565
千载,芙蓉,0.122574,1.086684,2,81,118,0.005718,0.008329,0.000141
尘埃,芙蓉,0.122574,1.086684,2,81,118,0.005718,0.008329,0.000141
古人,草木,0.122562,1.086579,2,79,121,0.005576,0.008541,0.000141
故人,日夜,0.122555,1.036822,3,274,55,0.019341,0.003882,0.000212
故人,饮酒,0.122555,1.036822,3,274,55,0.019341,0.003882,0.000212
故山,蓬莱,0.122520,1.171131,1,72,61,0.005082,0.004306,0.000071
故山,等闲,0.122520,1.171131,1,72,61,0.005082,0.004306,0.000071
凄凉,故山,0.122520,1.171131,1,61,72,0.004306,0.005082,0.000071
城中,登高,0.122520,1.171131,1,72,61,0.005082,0.004306,0.000071
春日,湘水,0.122520,1.171131,1,72,61,0.005082,0.004306,0.000071
凄凉,春日,0.122520,1.171131,1,61,72,0.004306,0.005082,0.000071
殷勤,玉楼,0.122520,1.171131,1,183,24,0.012917,0.001694,0.000071
春日,蓬莱,0.122520,1.171131,1,72,61,0.005082,0.004306,0.000071
海上,登高,0.122520,1.171131,1,72,61,0.005082,0.004306,0.000071
海上,等闲,0.122520,1.171131,1,72,61,0.005082,0.004306,0.000071
可怜,楼上,0.122516,1.036490,3,201,75,0.014188,0.005294,0.000212
相逢,离别,0.122487,1.001007,4,234,89,0.016517,0.006282,0.000282
故园,相逢,0.122487,1.001007,4,89,234,0.006282,0.016517,0.000282
相逢,秋草,0.122487,1.001007,4,234,89,0.016517,0.006282,0.000282
洛阳,消息,0.122456,1.085638,2,184,52,0.012988,0.003671,0.000141
洛阳,莲花,0.122456,1.085638,2,184,52,0.012988,0.003671,0.000141
可惜,洛阳,0.122456,1.085638,2,52,184,0.003671,0.012988,0.000141
明朝,看花,0.122456,1.085638,2,104,92,0.007341,0.006494,0.000141
他人,洛阳,0.122456,1.085638,2,52,184,0.003671,0.012988,0.000141
东方,参差,0.122433,1.085429,2,66,145,0.004659,0.010235,0.000141
人间,清晨,0.122433,1.085429,2,330,29,0.023294,0.002047,0.000141
南山,流水,0.122401,0.972997,5,138,194,0.009741,0.013694,0.000353
昨日,花开,0.122375,1.035297,3,117,129,0.008259,0.009106,0.000212
游子,相思,0.122362,1.084803,2,38,252,0.002682,0.017788,0.000141
汀洲,相思,0.122362,1.084803,2,38,252,0.002682,0.017788,0.000141
清秋,相思,0.122362,1.084803,2,38,252,0.002682,0.017788,0.000141
落日,长沙,0.122362,1.084803,2,152,63,0.010729,0.004447,0.000141
深山,落日,0.122362,1.084803,2,63,152,0.004447,0.010729,0.000141
潺湲,落日,0.122362,1.084803,2,63,152,0.004447,0.010729,0.000141
日晚,相思,0.122362,1.084803,2,38,252,0.002682,0.017788,0.000141
日月,潺湲,0.122362,1.084803,2,152,63,0.010729,0.004447,0.000141
日月,老去,0.122362,1.084803,2,152,63,0.010729,0.004447,0.000141
日月,自知,0.122362,1.084803,2,152,63,0.010729,0.004447,0.000141
寥落,汉家,0.122330,1.169311,1,55,80,0.003882,0.005647,0.000071
忆昔,汉家,0.122330,1.169311,1,55,80,0.003882,0.005647,0.000071
汉家,连天,0.122330,1.169311,1,80,55,0.005647,0.003882,0.000071
日夜,汉家,0.122330,1.169311,1,55,80,0.003882,0.005647,0.000071
楚客,道路,0.122330,1.169311,1,55,80,0.003882,0.005647,0.000071
日夜,道路,0.122330,1.169311,1,55,80,0.003882,0.005647,0.000071
忆昔,道路,0.122330,1.169311,1,55,80,0.003882,0.005647,0.000071
独坐,神仙,0.122330,1.169311,1,55,80,0.003882,0.005647,0.000071
寥落,道路,0.122330,1.169311,1,55,80,0.003882,0.005647,0.000071
连天,道路,0.122330,1.169311,1,55,80,0.003882,0.005647,0.000071
忆昔,神仙,0.122330,1.169311,1,55,80,0.003882,0.005647,0.000071
婵娟,道路,0.122330,1.169311,1,55,80,0.003882,0.005647,0.000071
道路,饮酒,0.122330,1.169311,1,80,55,0.005647,0.003882,0.000071
君心,道路,0.122330,1.169311,1,55,80,0.003882,0.005647,0.000071
携手,随风,0.122330,1.169311,1,88,50,0.006212,0.003529,0.000071
今年,咫尺,0.122330,1.169311,1,100,44,0.007059,0.003106,0.000071
百年,逶迤,0.122330,1.169311,1,100,44,0.007059,0.003106,0.000071
沧浪,裴回,0.122330,1.169311,1,44,100,0.003106,0.007059,0.000071
千门,裴回,0.122330,1.169311,1,44,100,0.003106,0.007059,0.000071
今年,公卿,0.122330,1.169311,1,100,44,0.007059,0.003106,0.000071
携手,镜中,0.122330,1.169311,1,88,50,0.006212,0.003529,0.000071
尘土,携手,0.122330,1.169311,1,50,88,0.003529,0.006212,0.000071
十里,携手,0.122330,1.169311,1,50,88,0.003529,0.006212,0.000071
咫尺,百年,0.122330,1.169311,1,44,100,0.003106,0.007059,0.000071
日斜,裴回,0.122330,1.169311,1,44,100,0.003106,0.007059,0.000071
万年,裴回,0.122330,1.169311,1,44,100,0.003106,0.007059,0.000071
公卿,裴回,0.122330,1.169311,1,44,100,0.003106,0.007059,0.000071
枕上,裴回,0.122330,1.169311,1,44,100,0.003106,0.007059,0.000071
咫尺,裴回,0.122330,1.169311,1,44,100,0.003106,0.007059,0.000071
新诗,白发,0.122316,0.999616,4,97,215,0.006847,0.015176,0.000282
年少,白发,0.122316,0.999616,4,97,215,0.006847,0.015176,0.000282
白头,高台,0.122306,1.169084,1,163,27,0.011506,0.001906,0.000071
天涯,芳草,0.122287,0.999376,4,149,140,0.010517,0.009882,0.000282
怅望,纵横,0.122282,1.168856,1,71,62,0.005012,0.004376,0.000071
怜君,梦中,0.122282,1.168856,1,62,71,0.004376,0.005012,0.000071
光辉,焚香,0.122282,1.168856,1,62,71,0.004376,0.005012,0.000071
竹林,芳菲,0.122282,1.168856,1,62,71,0.004376,0.005012,0.000071
东南,相对,0.122282,1.168856,1,71,62,0.005012,0.004376,0.000071
丞相,梦中,0.122282,1.168856,1,62,71,0.004376,0.005012,0.000071
是非,百尺,0.122282,1.168856,1,71,62,0.005012,0.004376,0.000071
东南,光辉,0.122282,1.168856,1,71,62,0.005012,0.004376,0.000071
东南,丞相,0.122282,1.168856,1,71,62,0.005012,0.004376,0.000071
光辉,梦中,0.122282,1.168856,1,62,71,0.004376,0.005012,0.000071
兄弟,怅望,0.122282,1.168856,1,62,71,0.004376,0.005012,0.000071
东南,远山,0.122282,1.168856,1,71,62,0.005012,0.004376,0.000071
丞相,烟波,0.122282,1.168856,1,62,71,0.004376,0.005012,0.000071
相对,芳菲,0.122282,1.168856,1,62,71,0.004376,0.005012,0.000071
是非,造化,0.122282,1.168856,1,71,62,0.005012,0.004376,0.000071
梦中,远山,0.122282,1.168856,1,71,62,0.005012,0.004376,0.000071
丞相,芳菲,0.122282,1.168856,1,62,71,0.004376,0.005012,0.000071
纵横,芳菲,0.122282,1.168856,1,62,71,0.004376,0.005012,0.000071
少年,文章,0.122204,0.971429,5,246,109,0.017364,0.007694,0.000353
世人,清风,0.122197,1.083342,2,70,137,0.004941,0.009670,0.000141
经年,萧萧,0.122185,1.083237,2,69,139,0.004870,0.009812,0.000141
相识,萧萧,0.122185,1.083237,2,69,139,0.004870,0.009812,0.000141
江海,萧萧,0.122185,1.083237,2,69,139,0.004870,0.009812,0.000141
寒食,萧萧,0.122185,1.083237,2,69,139,0.004870,0.009812,0.000141
风吹,风起,0.122164,0.948837,6,272,121,0.019200,0.008541,0.000424
草木,风吹,0.122164,0.948837,6,121,272,0.008541,0.019200,0.000424
白首,还家,0.122164,1.167721,1,113,39,0.007976,0.002753,0.000071
夫子,白首,0.122164,1.167721,1,39,113,0.002753,0.007976,0.000071
未央,白首,0.122164,1.167721,1,39,113,0.002753,0.007976,0.000071
清明,白首,0.122164,1.167721,1,39,113,0.002753,0.007976,0.000071
夫子,山水,0.122164,1.167721,1,39,113,0.002753,0.007976,0.000071
山水,西山,0.122164,1.167721,1,113,39,0.007976,0.002753,0.000071
